City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
231,Palmer,US,2020-09-13 20:33:20,42.16,-72.33,73.99,60,75,6.93,broken clouds
232,Kandla,IN,2020-09-13 20:36:09,23.03,70.22,86.36,71,100,9.31,light rain
233,Valdosta,US,2020-09-13 20:36:06,30.83,-83.28,87.8,66,20,12.75,few clouds
234,Chuy,UY,2020-09-13 20:36:09,-33.7,-53.46,58.17,97,100,8.75,overcast clouds
235,Sangolqui,EC,2020-09-13 20:36:09,-0.33,-78.45,75.2,27,40,12.75,scattered clouds
236,Ilulissat,GL,2020-09-13 20:31:59,69.22,-51.1,30.2,54,5,4.7,clear sky
237,Fairbanks,US,2020-09-13 20:35:52,64.84,-147.72,50.0,57,1,3.36,haze
238,Betsiamites,CA,2020-09-13 20:36:10,48.94,-68.65,68.0,72,75,4.7,moderate rain
239,Ugoofaaru,MV,2020-09-13 20:36:10,5.67,73.0,82.36,76,100,10.78,overcast clouds
240,Luderitz,NA,2020-09-13 20:36:10,-26.65,15.16,56.57,65,0,23.26,clear sky
241,Leningradskiy,RU,2020-09-13 20:36:11,69.38,178.42,42.15,81,100,1.74,overcast clouds
242,Amapa,BR,2020-09-13 20:36:11,1.0,-52.0,86.14,58,100,4.81,light rain
243,Puerto Escondido,MX,2020-09-13 20:36:11,15.85,-97.07,87.8,58,75,5.82,broken clouds
244,Suez,EG,2020-09-13 20:36:11,29.97,32.53,76.89,79,0,10.63,clear sky
245,Kaberamaido,UG,2020-09-13 20:36:11,1.74,33.16,68.2,84,34,3.98,light rain
246,Rodrigues Alves,BR,2020-09-13 20:36:12,-7.74,-72.65,84.2,74,75,6.93,thunderstorm
247,Newport,GB,2020-09-13 20:33:42,51.59,-3.0,63.0,85,0,6.98,clear sky
248,Cherskiy,RU,2020-09-13 20:36:12,68.75,161.3,45.37,64,0,6.51,clear sky
249,Ayacucho,PE,2020-09-13 20:36:12,-13.16,-74.22,68.63,33,43,10.25,scattered clouds
250,Innisfail,AU,2020-09-13 20:36:12,-17.53,146.03,60.01,99,86,4.0,moderate rain
251,Mitsamiouli,KM,2020-09-13 20:36:12,-11.38,43.28,77.02,80,9,1.95,clear sky
252,Itaituba,BR,2020-09-13 20:36:12,-4.28,-55.98,96.8,44,20,1.05,few clouds
253,Seoul,KR,2020-09-13 20:33:36,37.57,126.98,64.4,93,1,2.71,clear sky
254,Talnakh,RU,2020-09-13 20:36:13,69.49,88.4,51.8,93,40,11.18,scattered clouds
255,Azare,NG,2020-09-13 20:36:13,11.68,10.19,77.95,67,59,6.2,broken clouds
256,Isangel,VU,2020-09-13 20:36:13,-19.55,169.27,73.4,83,90,5.82,overcast clouds
257,North Bend,US,2020-09-13 20:34:54,43.41,-124.22,72.0,100,90,4.7,smoke
258,Porto Real,BR,2020-09-13 20:36:13,-22.42,-44.29,77.16,39,0,4.52,clear sky
259,Vestmannaeyjar,IS,2020-09-13 20:36:13,63.44,-20.27,46.4,81,75,19.46,broken clouds
260,Pangai,TO,2020-09-13 20:36:14,-19.8,-174.35,71.6,64,75,13.87,broken clouds
261,Lasa,IT,2020-09-13 20:36:14,46.62,10.7,60.8,87,5,2.24,clear sky
262,Salalah,OM,2020-09-13 20:36:14,17.02,54.09,80.6,88,75,4.7,broken clouds
263,Plettenberg Bay,ZA,2020-09-13 20:36:15,-34.05,23.37,56.5,60,0,11.12,clear sky
264,Kahului,US,2020-09-13 20:35:41,20.89,-156.47,89.6,38,20,18.34,few clouds
265,Anloga,GH,2020-09-13 20:36:15,5.79,0.9,77.0,83,20,10.29,few clouds
266,Hof,DE,2020-09-13 20:36:15,50.32,11.92,61.0,65,100,1.16,overcast clouds
267,Ahuimanu,US,2020-09-13 20:36:15,21.44,-157.84,84.2,58,20,10.29,few clouds
268,Hobbs,US,2020-09-13 20:33:03,32.7,-103.14,80.6,39,20,9.17,few clouds
269,Hit,IQ,2020-09-13 20:36:15,33.64,42.83,93.87,14,1,12.28,clear sky
270,Hami,CN,2020-09-13 20:36:16,42.8,93.45,66.38,21,100,5.55,overcast clouds
271,Maniitsoq,GL,2020-09-13 20:36:16,65.42,-52.9,37.26,73,0,5.79,clear sky
272,Wadi Maliz,TN,2020-09-13 20:36:16,36.47,8.55,68.0,94,40,2.24,scattered clouds
273,Sulangan,PH,2020-09-13 20:36:16,11.14,123.72,83.89,76,57,8.46,broken clouds
274,Benghazi,LY,2020-09-13 20:36:16,32.12,20.07,82.65,45,0,16.96,clear sky
275,Provideniya,RU,2020-09-13 20:36:16,64.38,-173.3,48.2,87,90,15.66,light rain
276,Leticia,CO,2020-09-13 20:36:16,-4.22,-69.94,91.4,63,75,6.93,broken clouds
277,Olafsvik,IS,2020-09-13 20:36:17,64.89,-23.71,46.63,74,98,12.17,overcast clouds
278,Skibbereen,IE,2020-09-13 20:36:17,51.55,-9.27,57.2,93,75,8.05,light intensity drizzle
279,Bani Walid,LY,2020-09-13 20:36:17,31.76,13.99,76.17,69,0,13.27,clear sky
280,Ulladulla,AU,2020-09-13 20:36:17,-35.35,150.47,46.99,100,77,1.12,broken clouds
281,High Level,CA,2020-09-13 20:36:17,58.52,-117.14,44.6,51,75,8.05,broken clouds
282,Necochea,AR,2020-09-13 20:36:17,-38.55,-58.74,52.0,73,19,8.99,few clouds
283,Kuznechnoye,RU,2020-09-13 20:36:18,61.12,29.87,51.01,75,0,11.3,clear sky
284,Nhulunbuy,AU,2020-09-13 20:36:18,-12.23,136.77,69.8,88,40,4.7,scattered clouds
285,Prince Rupert,CA,2020-09-13 20:36:18,54.32,-130.32,55.4,93,20,2.24,few clouds
286,Arsk,RU,2020-09-13 20:36:18,56.09,49.88,55.4,58,100,11.18,light rain
287,Surt,LY,2020-09-13 20:36:19,31.21,16.59,81.12,76,0,16.69,clear sky
288,Maroantsetra,MG,2020-09-13 20:36:19,-15.43,49.73,67.96,84,10,3.94,clear sky
289,Sarandi,BR,2020-09-13 20:36:19,-23.44,-51.87,95.0,23,94,10.29,overcast clouds
290,Melville,US,2020-09-13 20:36:19,40.79,-73.42,75.0,69,90,13.87,overcast clouds
291,Marawi,PH,2020-09-13 20:36:19,8.0,124.29,75.0,95,56,5.99,broken clouds
292,Manavalakurichi,IN,2020-09-13 20:36:19,8.13,77.3,78.8,94,75,12.71,moderate rain
293,Praia Da Vitoria,PT,2020-09-13 20:36:20,38.73,-27.07,75.2,83,20,10.78,few clouds
294,Touros,BR,2020-09-13 20:36:21,-5.2,-35.46,78.8,69,20,13.87,few clouds
295,Adrar,MR,2020-09-13 20:36:21,20.5,-10.07,101.57,13,72,10.49,broken clouds
296,Port Hardy,CA,2020-09-13 20:36:21,50.7,-127.42,55.4,93,90,5.82,smoke
297,Laurinburg,US,2020-09-13 20:36:21,34.77,-79.46,88.0,55,75,8.05,broken clouds
298,Kampot,KH,2020-09-13 20:36:21,10.62,104.18,78.8,88,40,5.57,scattered clouds
299,Ponta Delgada,PT,2020-09-13 20:35:39,37.73,-25.67,71.6,78,20,10.29,few clouds
300,Chepareria,KE,2020-09-13 20:36:22,1.31,35.2,61.81,71,44,3.27,scattered clouds
301,Peniche,PT,2020-09-13 20:36:22,39.36,-9.38,70.0,85,100,5.01,overcast clouds
302,Clyde River,CA,2020-09-13 20:36:22,70.47,-68.59,41.0,52,75,5.82,broken clouds
303,Fare,PF,2020-09-13 20:36:23,-16.7,-151.02,78.66,77,91,12.64,overcast clouds
304,Nioro,GM,2020-09-13 20:36:23,13.35,-15.75,78.04,90,41,7.29,light rain
305,Atascadero,US,2020-09-13 20:33:53,35.49,-120.67,89.01,32,0,1.01,clear sky
306,Aklavik,CA,2020-09-13 20:36:23,68.22,-135.01,39.2,58,75,4.7,broken clouds
307,Hermanuv Mestec,CZ,2020-09-13 20:36:23,49.95,15.66,69.01,82,18,1.12,few clouds
308,Gornopravdinsk,RU,2020-09-13 20:36:23,60.05,69.9,43.14,91,84,2.55,broken clouds
309,Bellavista,PE,2020-09-13 20:36:24,-7.06,-76.59,78.8,83,75,5.82,shower rain
310,Mana,GF,2020-09-13 20:36:24,5.66,-53.78,82.38,77,2,11.05,clear sky
311,Sagua De Tanamo,CU,2020-09-13 20:36:24,20.58,-75.24,83.43,83,100,3.85,overcast clouds
312,Kavaratti,IN,2020-09-13 20:36:24,10.57,72.64,81.91,78,100,18.63,overcast clouds
313,Dunedin,NZ,2020-09-13 20:36:24,-45.87,170.5,52.0,68,100,1.99,overcast clouds
314,Ancud,CL,2020-09-13 20:36:24,-41.87,-73.82,55.0,71,25,1.01,scattered clouds
315,Bandundu,CD,2020-09-13 20:36:25,-3.32,17.37,81.07,61,43,3.76,scattered clouds
316,San Patricio,MX,2020-09-13 20:36:25,19.22,-104.7,91.4,70,40,11.41,scattered clouds
317,Kutum,SD,2020-09-13 20:36:25,14.2,24.67,72.39,72,2,7.38,light rain
318,Havoysund,NO,2020-09-13 20:36:25,71.0,24.66,48.2,87,75,2.24,broken clouds
319,Komsomolskiy,UZ,2020-09-13 20:36:25,40.43,71.72,64.4,45,0,9.17,clear sky
320,Santa Rosa,PH,2020-09-13 20:36:25,14.31,121.11,82.0,83,20,3.36,few clouds
321,Yumen,CN,2020-09-13 20:36:26,40.28,97.2,45.27,49,0,4.34,clear sky
322,Tautira,PF,2020-09-13 20:36:26,-17.73,-149.15,84.2,66,20,14.99,few clouds
323,Evensk,RU,2020-09-13 20:36:26,61.95,159.23,45.05,68,100,14.88,overcast clouds
324,Farah,AF,2020-09-13 20:36:27,32.5,62.5,56.95,35,0,3.44,clear sky
325,Salumbar,IN,2020-09-13 20:36:27,24.13,74.05,78.39,87,100,6.78,overcast clouds
326,Saint-Francois,FR,2020-09-13 20:36:27,46.42,3.91,71.6,46,0,4.7,clear sky
327,Bandarbeyla,SO,2020-09-13 20:36:27,9.49,50.81,79.66,75,81,22.59,broken clouds
328,Hamilton,US,2020-09-13 20:36:27,39.18,-84.53,82.0,57,1,3.36,clear sky
329,Tessalit,ML,2020-09-13 20:36:28,20.2,1.01,96.91,12,0,7.43,clear sky
330,Thunder Bay,CA,2020-09-13 20:36:28,48.4,-89.32,63.0,45,40,12.75,scattered clouds
331,Tsaratanana,MG,2020-09-13 20:31:38,-16.78,47.65,67.95,67,1,13.56,clear sky
332,Copiapo,CL,2020-09-13 20:36:28,-27.37,-70.33,60.8,67,0,11.41,clear sky
333,Ocampo,MX,2020-09-13 20:36:28,21.65,-101.5,72.72,42,93,12.59,overcast clouds
334,Dayong,CN,2020-09-13 20:36:28,25.02,118.29,77.0,83,93,6.71,overcast clouds
335,Hirakud,IN,2020-09-13 20:36:28,21.52,83.87,77.92,88,98,3.78,overcast clouds
336,Sechelt,CA,2020-09-13 20:36:29,49.47,-123.77,60.01,88,100,7.23,overcast clouds
337,Erzin,TR,2020-09-13 20:36:29,36.96,36.2,81.0,79,50,1.07,scattered clouds
338,Zhuhai,CN,2020-09-13 20:36:29,22.28,113.57,82.4,83,20,12.75,light rain
339,Aykhal,RU,2020-09-13 20:36:29,66.0,111.5,41.0,86,0,4.47,clear sky
340,Manono,CD,2020-09-13 20:36:29,-7.3,27.42,79.83,38,19,2.44,few clouds
341,Comodoro Rivadavia,AR,2020-09-13 20:36:29,-45.87,-67.5,60.8,39,20,9.17,few clouds
342,Mananjary,MG,2020-09-13 20:36:30,-21.22,48.33,68.2,86,18,3.89,light rain
343,Sibolga,ID,2020-09-13 20:36:30,1.74,98.78,76.64,79,94,3.53,overcast clouds
344,Santa Maria Del Oro,MX,2020-09-13 20:36:30,25.93,-105.37,72.19,66,95,10.58,overcast clouds
345,Hay River,CA,2020-09-13 20:36:30,60.82,-115.8,42.8,60,75,10.29,shower rain
346,Port-Gentil,GA,2020-09-13 20:36:31,-0.72,8.78,77.0,83,40,14.12,scattered clouds
347,Porto Murtinho,BR,2020-09-13 20:36:31,-21.7,-57.88,99.55,15,93,3.27,overcast clouds
348,Vetluzhskiy,RU,2020-09-13 20:36:31,58.39,45.47,51.06,92,100,7.16,overcast clouds
349,Sobolevo,RU,2020-09-13 20:36:31,54.43,31.9,50.47,87,64,8.79,broken clouds
350,Calama,CL,2020-09-13 20:34:27,-22.47,-68.93,75.2,9,0,20.8,clear sky
351,Manaus,BR,2020-09-13 20:36:32,-3.1,-60.02,84.2,66,40,3.36,moderate rain
352,Banda Aceh,ID,2020-09-13 20:36:32,5.56,95.32,79.47,77,100,6.62,overcast clouds
353,Kavieng,PG,2020-09-13 20:36:32,-2.57,150.8,82.85,77,66,13.67,broken clouds
354,Miyako,JP,2020-09-13 20:36:32,39.64,141.95,63.81,91,100,11.18,heavy intensity rain
355,Irbil,IQ,2020-09-13 20:36:32,36.19,44.01,89.6,14,0,4.7,clear sky
356,Nizwa,OM,2020-09-13 20:36:32,22.93,57.53,85.37,35,9,1.3,clear sky
357,Santa Vitoria Do Palmar,BR,2020-09-13 20:36:33,-33.52,-53.37,58.66,98,100,7.43,overcast clouds
358,Conselheiro Pena,BR,2020-09-13 20:36:33,-19.17,-41.47,78.62,40,1,6.67,clear sky
359,Henties Bay,NA,2020-09-13 20:36:33,-22.12,14.28,57.0,82,0,5.99,clear sky
360,Sorland,NO,2020-09-13 20:36:33,67.67,12.69,46.4,81,75,9.17,shower rain
361,Chiredzi,ZW,2020-09-13 20:36:33,-21.05,31.67,71.87,51,23,6.93,few clouds
362,Wewak,PG,2020-09-13 20:36:33,-3.55,143.63,78.58,87,99,9.35,overcast clouds
363,Honningsvag,NO,2020-09-13 20:36:33,70.98,25.97,48.2,87,75,2.24,broken clouds
364,Kerchevskiy,RU,2020-09-13 20:36:34,59.95,56.29,50.47,89,100,11.99,overcast clouds
365,Bull Savanna,JM,2020-09-13 20:36:34,17.89,-77.59,82.45,74,99,8.57,overcast clouds
366,Half Moon Bay,US,2020-09-13 20:36:34,37.46,-122.43,70.0,87,1,8.05,mist
367,Auki,SB,2020-09-13 20:36:34,-8.77,160.7,81.54,74,4,4.65,clear sky
368,Bengkulu,ID,2020-09-13 20:36:35,-3.8,102.27,74.59,90,47,4.5,scattered clouds
369,Rio Gallegos,AR,2020-09-13 20:36:35,-51.62,-69.22,51.8,43,75,8.05,broken clouds
370,Neufchateau,FR,2020-09-13 20:36:35,48.35,5.7,69.8,63,0,2.24,clear sky
371,Statesville,US,2020-09-13 20:36:35,35.78,-80.89,82.0,69,90,0.98,overcast clouds
372,Namtsy,RU,2020-09-13 20:33:09,62.72,129.67,51.8,76,75,11.18,broken clouds
373,Sumbe,AO,2020-09-13 20:36:35,-11.21,13.84,71.1,82,5,9.15,clear sky
374,Kailua,US,2020-09-13 20:35:14,21.4,-157.74,84.2,58,20,10.29,few clouds
375,Rach Gia,VN,2020-09-13 20:36:36,10.02,105.08,77.0,100,40,1.12,scattered clouds
376,Portel,BR,2020-09-13 20:36:36,-1.94,-50.82,84.72,64,77,0.85,broken clouds
377,Lookan,PH,2020-09-13 20:36:36,5.04,120.1,83.25,70,100,3.22,overcast clouds
378,Laredo,US,2020-09-13 20:36:36,27.51,-99.51,95.0,44,20,10.29,few clouds
379,Vigeland,NO,2020-09-13 20:36:36,58.08,7.3,59.0,89,98,17.0,overcast clouds
380,Zemio,CF,2020-09-13 20:36:36,5.03,25.14,70.38,93,99,0.58,light rain
381,Joensuu,FI,2020-09-13 20:32:17,62.6,29.76,52.0,76,54,8.05,broken clouds
382,Maceio,BR,2020-09-13 20:33:41,-9.67,-35.74,77.0,69,25,10.29,scattered clouds
383,Lakheri,IN,2020-09-13 20:36:37,25.67,76.17,82.71,58,0,3.56,clear sky
384,Sao Joao Da Barra,BR,2020-09-13 20:36:37,-21.64,-41.05,77.0,69,0,25.28,clear sky
385,Samarai,PG,2020-09-13 20:36:37,-10.62,150.67,76.69,82,86,7.43,overcast clouds
386,Itoman,JP,2020-09-13 20:36:37,26.12,127.67,82.4,78,75,4.7,heavy intensity rain
387,Tigil,RU,2020-09-13 20:36:37,57.8,158.67,45.37,86,100,10.98,overcast clouds
388,Pestera,RO,2020-09-13 20:36:38,44.18,28.13,69.8,72,11,3.36,few clouds
389,Marystown,CA,2020-09-13 20:36:38,47.17,-55.15,61.0,100,99,7.4,overcast clouds
390,Sungairaya,ID,2020-09-13 20:36:38,0.7,108.9,75.94,91,100,2.17,overcast clouds
391,Pozo Colorado,PY,2020-09-13 20:36:38,-23.49,-58.8,100.11,15,62,5.57,broken clouds
392,Miquelon,PM,2020-09-13 20:36:39,47.1,-56.38,59.0,87,100,9.17,overcast clouds
393,Maturin,VE,2020-09-13 20:35:18,9.75,-63.18,85.6,82,85,2.82,overcast clouds
394,Tomaszow Mazowiecki,PL,2020-09-13 20:36:39,51.53,20.01,62.01,83,36,4.7,scattered clouds
395,Idil,TR,2020-09-13 20:36:39,37.34,41.89,79.79,18,0,3.15,clear sky
396,Fengcheng,CN,2020-09-13 20:36:39,40.45,124.07,57.25,91,0,3.4,clear sky
397,Labuan,MY,2020-09-13 20:36:39,5.28,115.24,77.0,94,40,1.12,light rain
398,Wamba,NG,2020-09-13 20:36:40,8.93,8.6,71.4,95,53,0.36,light rain
399,Camacha,PT,2020-09-13 20:36:40,33.08,-16.33,73.4,83,40,6.93,scattered clouds
400,Lac Du Bonnet,CA,2020-09-13 20:36:40,50.25,-96.06,57.0,99,54,4.0,broken clouds
401,Maniago,IT,2020-09-13 20:36:40,46.17,12.71,73.99,71,44,3.76,scattered clouds
402,Demba,CD,2020-09-13 20:36:40,-5.51,22.27,75.58,57,0,2.26,clear sky
403,Khurda,IN,2020-09-13 20:36:40,20.18,85.62,82.4,94,20,2.24,haze
404,Aksu,CN,2020-09-13 20:36:40,41.12,80.26,69.48,31,70,6.51,broken clouds
405,Vilyuysk,RU,2020-09-13 20:36:41,63.76,121.62,39.38,95,0,5.28,clear sky
406,Ranong,TH,2020-09-13 20:36:41,9.97,98.63,78.82,83,100,2.01,moderate rain
407,Coolum Beach,AU,2020-09-13 20:36:06,-26.53,153.1,57.0,100,26,4.27,scattered clouds
408,Singaraja,ID,2020-09-13 20:36:41,-8.11,115.09,75.34,69,23,5.75,few clouds
409,Kaputa,ZM,2020-09-13 20:36:41,-8.47,29.66,72.37,53,30,0.51,scattered clouds
410,Olavarria,AR,2020-09-13 20:36:41,-36.89,-60.32,61.0,31,25,5.99,scattered clouds
411,Lovozero,RU,2020-09-13 20:36:41,68.0,35.01,45.82,91,100,9.57,overcast clouds
412,Tondano,ID,2020-09-13 20:36:42,1.3,124.91,75.2,94,40,1.12,scattered clouds
413,Hun,LY,2020-09-13 20:36:42,29.13,15.95,78.57,61,0,13.85,clear sky
414,Vila Franca Do Campo,PT,2020-09-13 20:36:43,37.72,-25.43,71.6,78,20,10.29,few clouds
415,Banjar,ID,2020-09-13 20:36:43,-8.19,114.97,78.8,88,20,4.7,few clouds
416,Takoradi,GH,2020-09-13 20:33:10,4.88,-1.76,75.7,91,46,9.48,scattered clouds
417,Qasigiannguit,GL,2020-09-13 20:36:43,68.82,-51.19,30.2,54,5,4.7,clear sky
418,Tiznit,MA,2020-09-13 20:36:43,29.58,-9.5,74.01,60,100,6.22,overcast clouds
419,Sabha,LY,2020-09-13 20:36:43,27.04,14.43,84.18,29,0,10.47,clear sky
420,Jiuquan,CN,2020-09-13 20:36:43,39.74,98.52,51.73,42,0,1.97,clear sky
421,Sydney,AU,2020-09-13 20:36:44,-33.87,151.21,57.2,71,0,5.82,clear sky
422,Coihaique,CL,2020-09-13 20:36:44,-45.58,-72.07,48.2,49,40,9.17,scattered clouds
423,Yacuiba,BO,2020-09-13 20:36:44,-22.04,-63.68,90.55,31,75,9.06,broken clouds
424,Hailakandi,IN,2020-09-13 20:36:44,24.68,92.57,75.42,96,99,1.83,overcast clouds
425,Grand Gaube,MU,2020-09-13 20:31:59,-20.01,57.66,66.99,85,93,5.01,overcast clouds
426,Wagar,SD,2020-09-13 20:36:44,16.15,36.2,93.24,37,0,11.05,clear sky
427,Sorong,ID,2020-09-13 20:36:44,-0.88,131.25,76.98,92,100,14.0,overcast clouds
428,Oriximina,BR,2020-09-13 20:36:44,-1.77,-55.87,92.84,42,74,4.9,broken clouds
429,Tual,ID,2020-09-13 20:36:45,-5.67,132.75,78.39,80,97,22.48,overcast clouds
430,Lhokseumawe,ID,2020-09-13 20:36:45,5.18,97.15,77.58,82,100,2.98,overcast clouds
431,Whitehaven,GB,2020-09-13 20:36:45,54.55,-3.58,57.99,93,50,8.01,scattered clouds
432,Klaksvik,FO,2020-09-13 20:36:45,62.23,-6.59,48.2,87,98,5.82,overcast clouds
433,Warrnambool,AU,2020-09-13 20:36:45,-38.38,142.48,48.99,83,6,1.99,clear sky
434,Malakal,SS,2020-09-13 20:36:45,9.53,31.66,70.61,96,91,6.85,overcast clouds
435,Harper,LR,2020-09-13 20:36:45,4.38,-7.72,76.82,88,78,10.45,broken clouds
436,Tongliao,CN,2020-09-13 20:36:46,43.61,122.27,56.46,93,68,2.06,broken clouds
437,Bedworth,GB,2020-09-13 20:36:28,52.48,-1.47,64.0,77,0,3.36,clear sky
438,Tombouctou,ML,2020-09-13 20:36:46,20.0,-3.0,102.63,11,0,4.68,clear sky
439,Chitral,PK,2020-09-13 20:36:47,35.85,71.79,69.82,39,52,1.99,broken clouds
440,Ust-Kan,RU,2020-09-13 20:36:47,50.93,84.76,38.17,75,3,2.62,clear sky
441,Saint-Georges,GD,2020-09-13 20:36:05,12.06,-61.75,89.6,75,40,17.22,scattered clouds
442,Zhicheng,CN,2020-09-13 20:36:47,30.3,111.5,66.0,95,100,1.77,light rain
443,Saint-Pierre,RE,2020-09-13 20:32:11,-21.34,55.48,69.01,68,90,6.93,overcast clouds
444,Puerto Ayacucho,VE,2020-09-13 20:36:47,5.66,-67.62,84.2,74,40,10.29,moderate rain
445,Ulety,RU,2020-09-13 20:36:47,51.36,112.48,36.39,88,0,3.65,clear sky
446,Pareora,NZ,2020-09-13 20:36:47,-44.49,171.21,48.99,94,42,3.0,scattered clouds
447,Matara,LK,2020-09-13 20:36:48,5.95,80.54,77.36,88,92,10.27,overcast clouds
448,Wloclawek,PL,2020-09-13 20:36:48,52.65,19.07,60.94,77,18,6.42,few clouds
449,Balikpapan,ID,2020-09-13 20:36:48,-1.27,116.83,75.27,92,100,3.91,light rain
450,Mongu,ZM,2020-09-13 20:36:48,-15.25,23.13,67.06,26,0,3.74,clear sky
451,Sembe,CG,2020-09-13 20:36:48,1.65,14.58,71.02,93,100,3.6,moderate rain
452,Olga,RU,2020-09-13 20:36:48,43.74,135.29,56.95,92,100,24.38,overcast clouds
453,Chambas,CU,2020-09-13 20:36:49,22.19,-78.91,89.6,66,40,12.75,moderate rain
454,Sambava,MG,2020-09-13 20:36:49,-14.27,50.17,70.14,82,84,14.29,broken clouds
455,Okhotsk,RU,2020-09-13 20:36:49,59.38,143.3,54.27,61,0,4.07,clear sky
456,Andenes,NO,2020-09-13 20:36:49,69.31,16.12,48.2,87,75,6.93,light rain
457,Carupano,VE,2020-09-13 20:36:49,10.67,-63.26,84.79,82,36,5.19,scattered clouds
458,Kushmurun,KZ,2020-09-13 20:36:49,52.45,64.63,54.77,79,40,10.36,scattered clouds
459,Yerbogachen,RU,2020-09-13 20:36:50,61.28,108.01,41.97,92,0,4.03,clear sky
460,Granada,ES,2020-09-13 20:36:50,37.25,-3.25,82.4,32,97,8.05,overcast clouds
