City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
461,Los Banos,PH,2020-09-13 20:36:50,14.17,121.18,82.0,83,20,3.36,few clouds
462,Kikwit,CD,2020-09-13 20:36:50,-5.04,18.82,80.83,50,0,1.74,clear sky
463,Karachi,PK,2020-09-13 20:33:51,24.91,67.08,84.2,70,75,11.16,broken clouds
464,Nishihara,JP,2020-09-13 20:36:50,26.18,127.76,82.4,94,75,3.36,light rain
465,Lahaina,US,2020-09-13 20:36:51,20.88,-156.68,89.6,38,20,18.34,few clouds
466,Dabola,GN,2020-09-13 20:36:51,10.75,-11.12,73.67,88,100,1.5,overcast clouds
467,Sao Filipe,CV,2020-09-13 20:36:51,14.9,-24.5,79.14,81,99,9.48,light rain
468,Omboue,GA,2020-09-13 20:36:51,-1.57,9.26,75.49,81,94,9.22,overcast clouds
469,Am Timan,TD,2020-09-13 20:36:51,11.03,20.28,72.99,97,100,6.11,moderate rain
470,Soyo,AO,2020-09-13 20:36:52,-6.13,12.37,73.81,83,43,9.64,scattered clouds
471,Menongue,AO,2020-09-13 20:36:52,-14.66,17.69,60.93,29,0,4.65,clear sky
472,Broken Hill,AU,2020-09-13 20:31:55,-31.95,141.43,48.2,76,0,13.87,clear sky
473,Medea,DZ,2020-09-13 20:36:52,36.26,2.75,77.0,83,40,10.29,scattered clouds
474,Puerto Carreno,CO,2020-09-13 20:36:52,6.19,-67.49,84.2,74,40,10.29,thunderstorm
475,Spring Hill,US,2020-09-13 20:31:57,28.48,-82.53,80.01,88,20,9.17,few clouds
476,Dicabisagan,PH,2020-09-13 20:36:52,17.08,122.42,78.87,84,11,2.3,few clouds
477,Isla Vista,US,2020-09-13 20:36:52,34.41,-119.86,84.0,68,1,5.82,haze
478,Santa Lucia,ES,2020-09-13 20:36:53,27.91,-15.54,75.2,83,20,10.29,few clouds
479,Bilibino,RU,2020-09-13 20:36:53,68.05,166.44,41.52,74,100,5.79,overcast clouds
480,Velden Am Worthersee,AT,2020-09-13 20:36:53,46.61,14.04,64.4,88,67,4.7,broken clouds
481,Bonao,DO,2020-09-13 20:36:53,18.94,-70.41,89.6,59,75,11.41,broken clouds
482,Sisophon,KH,2020-09-13 20:36:53,13.59,102.97,77.67,87,98,4.43,overcast clouds
483,Margate,GB,2020-09-13 20:34:07,51.38,1.39,64.99,81,0,1.01,clear sky
484,Hudson,US,2020-09-13 20:36:53,40.72,-74.07,77.0,69,75,10.29,broken clouds
485,Port Pirie,AU,2020-09-13 20:36:53,-33.18,138.02,53.6,87,90,9.17,overcast clouds
486,Alyangula,AU,2020-09-13 20:36:54,-13.85,136.42,62.6,93,90,3.36,overcast clouds
487,Jardim,BR,2020-09-13 20:36:54,-21.48,-56.14,94.44,17,96,2.3,overcast clouds
488,Plavsk,RU,2020-09-13 20:36:54,53.71,37.29,56.97,90,99,10.8,light rain
489,Sola,VU,2020-09-13 20:36:54,-13.88,167.55,79.25,84,99,21.74,overcast clouds
490,Kochevo,RU,2020-09-13 20:36:55,59.6,54.31,51.17,86,100,11.39,overcast clouds
491,Vila Do Maio,CV,2020-09-13 20:36:55,15.13,-23.22,80.19,82,97,11.48,light rain
492,Tromso,NO,2020-09-13 20:36:55,69.65,18.96,46.4,81,40,8.05,scattered clouds
493,Iguape,BR,2020-09-13 20:36:55,-24.71,-47.56,72.3,84,0,9.98,clear sky
494,Miles City,US,2020-09-13 20:36:55,46.41,-105.84,66.2,37,1,4.7,clear sky
495,Pirovskoye,RU,2020-09-13 20:36:55,57.63,92.27,44.56,94,87,2.19,overcast clouds
496,Boshnyakovo,RU,2020-09-13 20:36:56,49.63,142.17,52.27,63,0,5.14,clear sky
497,Krasnoselkup,RU,2020-09-13 20:36:56,65.7,82.47,51.91,93,100,9.01,overcast clouds
498,Kamenka,RU,2020-09-13 20:36:56,51.32,42.77,56.95,43,55,10.11,broken clouds
499,Hambantota,LK,2020-09-13 20:36:56,6.12,81.12,79.74,79,98,17.76,moderate rain
500,Goure,NE,2020-09-13 20:36:28,13.98,10.27,86.0,57,100,1.01,overcast clouds
501,Naranjal,EC,2020-09-13 20:36:56,-2.67,-79.62,84.2,58,75,6.93,broken clouds
502,Nchelenge,ZM,2020-09-13 20:36:56,-9.35,28.73,76.12,47,55,3.98,broken clouds
503,Njeru,UG,2020-09-13 20:36:57,0.42,33.17,68.67,73,47,3.4,scattered clouds
504,Los Llanos De Aridane,ES,2020-09-13 20:31:57,28.66,-17.92,75.2,78,20,2.24,few clouds
505,Waipawa,NZ,2020-09-13 20:36:57,-41.41,175.52,57.2,67,21,17.22,few clouds
506,Ballina,AU,2020-09-13 20:36:50,-28.87,153.57,55.0,100,20,3.36,few clouds
507,Puro,PH,2020-09-13 20:36:57,12.48,123.38,81.01,81,100,5.88,overcast clouds
508,Nanortalik,GL,2020-09-13 20:36:57,60.14,-45.24,38.55,72,0,7.54,clear sky
509,Kabare,CD,2020-09-13 20:36:57,-2.47,28.82,66.7,58,50,1.21,scattered clouds
510,Ucluelet,CA,2020-09-13 20:36:58,48.93,-125.55,57.99,93,90,5.82,light intensity drizzle
511,Sept-Iles,CA,2020-09-13 20:33:02,50.2,-66.38,54.0,81,90,6.93,shower rain
512,Emerald,AU,2020-09-13 20:36:58,-23.53,148.17,59.0,93,0,5.82,clear sky
513,Hastings,GB,2020-09-13 20:36:58,50.86,0.57,60.01,87,0,3.89,clear sky
514,Tunceli,TR,2020-09-13 20:32:36,39.11,39.55,71.6,28,0,5.82,clear sky
515,Te Anau,NZ,2020-09-13 20:36:59,-45.42,167.72,51.82,87,97,6.15,light rain
516,Faanui,PF,2020-09-13 20:36:59,-16.48,-151.75,78.26,79,91,11.56,overcast clouds
517,Yaan,NG,2020-09-13 20:36:59,7.38,8.57,73.26,97,90,4.59,overcast clouds
518,Beringovskiy,RU,2020-09-13 20:36:59,63.05,179.32,48.76,97,100,13.31,moderate rain
519,Bismarck,US,2020-09-13 20:36:59,46.81,-100.78,66.2,39,1,14.99,clear sky
520,Kuruman,ZA,2020-09-13 20:34:05,-27.45,23.43,63.0,36,0,15.61,clear sky
521,Camabatela,AO,2020-09-13 20:37:00,-8.19,15.38,68.34,66,36,6.08,scattered clouds
522,Houma,US,2020-09-13 20:37:00,29.6,-90.72,89.6,62,75,14.99,broken clouds
523,Issia,CI,2020-09-13 20:37:00,6.49,-6.59,72.45,98,97,4.76,overcast clouds
524,Sao Jose Da Coroa Grande,BR,2020-09-13 20:37:00,-8.9,-35.15,74.95,75,42,10.0,scattered clouds
525,Souillac,MU,2020-09-13 20:37:01,-20.52,57.52,71.6,78,75,10.29,shower rain
526,Saint-Leu,RE,2020-09-13 20:37:01,-21.15,55.28,69.01,68,90,6.93,overcast clouds
527,Da Lat,VN,2020-09-13 20:37:01,11.95,108.44,59.11,100,94,0.72,overcast clouds
528,Zilair,RU,2020-09-13 20:37:01,52.23,57.44,45.16,79,95,1.99,overcast clouds
529,Chacabuco,AR,2020-09-13 20:37:01,-34.64,-60.47,66.99,36,0,11.01,clear sky
530,Sheridan,US,2020-09-13 20:35:37,44.83,-106.92,82.4,17,1,6.91,clear sky
531,Caribou,US,2020-09-13 20:37:01,46.86,-68.01,69.8,40,1,19.46,clear sky
532,Hofn,IS,2020-09-13 20:37:02,64.25,-15.21,44.65,77,100,8.41,overcast clouds
533,Avera,US,2020-09-13 20:37:02,33.19,-82.53,86.0,66,75,8.05,broken clouds
534,High Prairie,CA,2020-09-13 20:37:02,55.43,-116.49,55.29,52,99,10.16,overcast clouds
535,Wenling,CN,2020-09-13 20:37:03,28.37,121.36,73.99,81,98,3.58,light rain
536,Bonfim,BR,2020-09-13 20:37:03,3.08,-59.95,87.06,62,65,3.98,broken clouds
537,Malaga,ES,2020-09-13 20:32:46,36.72,-4.42,78.01,64,90,2.24,overcast clouds
538,Yamada,JP,2020-09-13 20:37:03,39.47,141.95,64.29,91,100,11.36,moderate rain
539,Mtinko,TZ,2020-09-13 20:37:03,-4.55,34.85,63.93,58,1,15.73,clear sky
540,Beaverlodge,CA,2020-09-13 20:37:03,55.22,-119.44,51.8,71,90,11.41,overcast clouds
541,Boa Vista,BR,2020-09-13 20:37:03,2.82,-60.67,96.8,37,40,5.82,scattered clouds
542,Urucara,BR,2020-09-13 20:37:04,-2.54,-57.76,93.36,39,89,5.95,overcast clouds
543,Pasighat,IN,2020-09-13 20:37:04,28.07,95.33,75.99,85,99,1.7,light rain
544,Chestermere,CA,2020-09-13 20:37:04,51.03,-113.82,59.0,58,90,3.36,overcast clouds
545,Taoudenni,ML,2020-09-13 20:37:04,22.68,-3.98,106.05,11,44,9.93,scattered clouds
546,Kurchum,KZ,2020-09-13 20:37:04,48.57,83.65,52.45,42,0,3.83,clear sky
547,Husavik,IS,2020-09-13 20:37:05,66.04,-17.34,44.6,81,75,4.7,broken clouds
548,Isiro,CD,2020-09-13 20:37:05,2.77,27.62,66.52,98,100,1.95,overcast clouds
549,Anadyr,RU,2020-09-13 20:37:05,64.75,177.48,46.4,93,40,24.61,light rain
550,Mareeba,AU,2020-09-13 20:37:05,-17.0,145.43,66.99,87,64,1.99,broken clouds
551,Santa Cruz,BO,2020-09-13 20:37:05,-17.8,-63.17,93.2,44,20,16.11,smoke
552,Yeniseysk,RU,2020-09-13 20:37:06,58.45,92.17,45.23,94,85,1.34,overcast clouds
553,Pimentel,PE,2020-09-13 20:37:06,-6.84,-79.93,69.8,64,25,20.8,scattered clouds
554,Santa Vitoria,BR,2020-09-13 20:37:07,-18.84,-50.12,88.2,17,0,7.29,clear sky
555,Chanal,MX,2020-09-13 20:37:07,16.72,-92.4,86.0,55,40,8.05,scattered clouds
556,Le Chambon-Feugerolles,FR,2020-09-13 20:37:07,45.4,4.33,71.6,53,0,1.12,clear sky
557,Kieta,PG,2020-09-13 20:37:07,-6.22,155.63,81.07,74,76,5.19,light rain
558,San Ramon,US,2020-09-13 20:34:05,37.78,-121.98,82.0,47,90,4.7,haze
559,Riyadh,SA,2020-09-13 20:33:50,24.69,46.72,87.8,25,10,3.27,clear sky
560,Horsham,GB,2020-09-13 20:33:52,51.06,-0.33,62.6,82,0,3.36,clear sky
561,Srednekolymsk,RU,2020-09-13 20:37:07,67.45,153.68,44.58,70,0,5.26,clear sky
562,Vorotynets,RU,2020-09-13 20:37:07,56.06,45.86,53.8,91,100,12.66,moderate rain
563,Makokou,GA,2020-09-13 20:37:08,0.57,12.86,70.88,95,100,3.74,light rain
564,Longjiang,CN,2020-09-13 20:37:08,47.33,123.18,53.08,90,25,1.05,scattered clouds
565,Sioux Lookout,CA,2020-09-13 20:36:41,50.1,-91.92,53.6,66,75,11.41,shower rain
566,Ylivieska,FI,2020-09-13 20:37:08,64.08,24.55,55.0,84,26,4.0,scattered clouds
567,Palembang,ID,2020-09-13 20:37:08,-2.92,104.75,75.16,89,87,1.45,light rain
568,Chirongui,YT,2020-09-13 20:37:08,-12.93,45.15,77.0,83,75,4.7,broken clouds
569,Batagay,RU,2020-09-13 20:37:08,67.63,134.63,47.21,72,99,5.59,light rain
570,Waingapu,ID,2020-09-13 20:37:09,-9.66,120.26,72.41,83,67,4.59,broken clouds
571,Cody,US,2020-09-13 20:32:54,44.53,-109.06,84.0,12,1,11.41,clear sky
572,Priladozhskiy,RU,2020-09-13 20:37:09,59.85,31.48,53.01,66,0,13.31,clear sky
573,Turukhansk,RU,2020-09-13 20:37:09,65.82,87.98,53.29,95,100,14.5,light rain
574,Verkhniy Mamon,RU,2020-09-13 20:37:09,50.16,40.38,58.28,37,32,6.85,scattered clouds
575,Taperoa,BR,2020-09-13 20:37:09,-7.21,-36.83,75.56,46,82,17.65,broken clouds
576,The Pas,CA,2020-09-13 20:37:10,53.83,-101.25,51.8,53,1,5.82,clear sky
577,Erdenet,MN,2020-09-13 20:37:10,49.03,104.08,35.04,84,80,7.76,light rain
578,Fengrun,CN,2020-09-13 20:37:10,39.83,118.12,64.33,78,99,0.45,light rain
579,Honiara,SB,2020-09-13 20:37:10,-9.43,159.95,77.0,88,20,3.36,few clouds
580,Charlestown,AU,2020-09-13 20:37:11,-32.95,151.67,59.0,68,1,3.0,clear sky
581,Cabo Rojo,PR,2020-09-13 20:37:11,18.09,-67.15,87.01,73,26,4.0,scattered clouds
582,San Miguel,SV,2020-09-13 20:36:28,13.48,-88.18,83.17,83,87,3.42,overcast clouds
583,Wuwei,CN,2020-09-13 20:37:11,37.93,102.64,57.16,60,70,3.04,broken clouds
584,West Wendover,US,2020-09-13 20:37:11,40.74,-114.07,78.8,11,1,8.05,clear sky
585,Mumford,GH,2020-09-13 20:37:11,5.26,-0.76,75.61,91,74,10.67,broken clouds
586,Bend,US,2020-09-13 20:37:11,44.06,-121.32,82.0,10,90,16.28,haze
587,Kuytun,RU,2020-09-13 20:37:12,54.34,101.5,44.82,94,100,16.6,moderate rain
588,Namatanai,PG,2020-09-13 20:37:12,-3.67,152.43,80.62,81,6,7.92,clear sky
589,Shahreza,IR,2020-09-13 20:37:12,32.03,51.88,57.78,34,0,3.96,clear sky
590,Cruzeiro Do Sul,BR,2020-09-13 20:37:12,-29.51,-51.99,75.99,87,35,2.77,scattered clouds
591,Santa Fe Do Sul,BR,2020-09-13 20:37:12,-20.21,-50.93,90.36,18,0,5.26,clear sky
592,Elat,IL,2020-09-13 20:37:12,29.56,34.95,95.0,36,0,11.41,clear sky
593,Tarko-Sale,RU,2020-09-13 20:37:12,64.92,77.78,46.0,91,92,8.81,overcast clouds
594,Twin Falls,US,2020-09-13 20:34:40,42.56,-114.46,87.8,26,1,8.05,haze
595,Turinsk,RU,2020-09-13 20:33:04,58.05,63.7,44.29,86,67,5.93,broken clouds
596,Codrington,AU,2020-09-13 20:37:13,-38.27,141.97,45.09,92,0,6.98,clear sky
597,Portobelo,PA,2020-09-13 20:37:13,9.55,-79.65,84.99,74,40,8.05,scattered clouds
598,Roald,NO,2020-09-13 20:37:13,62.58,6.13,53.6,76,75,13.87,broken clouds
599,Kedrovyy,RU,2020-09-13 20:37:13,56.17,91.82,37.4,100,71,2.24,broken clouds
600,Salinas,US,2020-09-13 20:36:30,36.68,-121.66,62.6,72,1,9.17,haze
601,Qazax,AZ,2020-09-13 20:37:13,41.09,45.37,70.41,61,0,2.26,clear sky
602,Barcelos,PT,2020-09-13 20:37:13,41.54,-8.62,75.0,78,90,6.93,overcast clouds
603,Genhe,CN,2020-09-13 20:37:14,50.78,121.52,47.43,94,76,3.29,broken clouds
604,Shingu,JP,2020-09-13 20:37:14,33.73,135.98,69.69,82,33,5.17,scattered clouds
605,Shimoda,JP,2020-09-13 20:37:14,34.67,138.95,69.01,96,37,1.01,scattered clouds
606,Ossora,RU,2020-09-13 20:37:15,59.24,163.07,48.45,77,63,17.83,broken clouds
607,Opuwo,NA,2020-09-13 20:37:15,-18.06,13.84,63.16,32,0,5.06,clear sky
608,Neiafu,TO,2020-09-13 20:37:15,-18.65,-173.98,73.4,69,20,11.41,few clouds
609,Kayerkan,RU,2020-09-13 20:37:15,69.35,87.76,51.8,93,40,11.18,scattered clouds
610,Chara,RU,2020-09-13 20:37:15,56.91,118.26,51.67,74,94,3.11,overcast clouds
611,Kasongo-Lunda,CD,2020-09-13 20:37:15,-6.47,16.82,84.63,38,88,1.66,overcast clouds
612,Kalmunai,LK,2020-09-13 20:37:15,7.42,81.82,80.17,73,100,3.49,overcast clouds
613,Luganville,VU,2020-09-13 20:37:16,-15.53,167.17,71.6,100,90,11.41,shower rain
614,El Centro,US,2020-09-13 20:35:40,32.79,-115.56,100.99,14,1,4.7,clear sky
615,Saint-Joseph,RE,2020-09-13 20:37:16,-21.37,55.62,69.01,68,90,6.93,overcast clouds
616,Dzheguta,RU,2020-09-13 20:37:16,43.97,42.04,62.47,71,0,3.91,clear sky
617,Mitzic,GA,2020-09-13 20:37:16,0.78,11.55,70.66,92,96,4.34,light rain
618,Kudahuvadhoo,MV,2020-09-13 20:37:16,2.67,72.89,82.26,76,100,9.62,overcast clouds
619,Dryden,CA,2020-09-13 20:37:16,49.78,-92.75,51.8,81,90,10.29,overcast clouds
620,Lethem,GY,2020-09-13 20:37:17,3.38,-59.8,85.39,65,86,2.26,overcast clouds
621,Kovdor,RU,2020-09-13 20:33:04,67.57,30.48,38.55,95,26,5.06,scattered clouds
622,Ouesso,CG,2020-09-13 20:37:17,1.61,16.05,72.39,93,100,1.68,overcast clouds
623,Lobito,AO,2020-09-13 20:37:17,-12.35,13.55,71.8,79,97,5.91,overcast clouds
624,Mandaguari,BR,2020-09-13 20:37:17,-23.55,-51.67,95.0,23,100,10.29,overcast clouds
625,Alekseyevsk,RU,2020-09-13 20:37:17,57.84,108.35,46.13,84,66,12.24,broken clouds
626,Joutseno,FI,2020-09-13 20:37:17,61.12,28.51,52.0,76,2,10.29,clear sky
627,Musoma,TZ,2020-09-13 20:37:17,-1.5,33.8,73.4,88,40,4.41,scattered clouds
628,Constitucion,CL,2020-09-13 20:37:18,-35.33,-72.42,59.97,53,0,16.42,clear sky
629,Bahua,IN,2020-09-13 20:37:18,25.85,80.63,85.95,66,100,4.09,overcast clouds
630,Hope,US,2020-09-13 20:37:18,33.67,-93.59,90.0,55,14,4.0,few clouds
631,Epe,NG,2020-09-13 20:37:18,6.58,3.98,75.33,92,100,4.36,overcast clouds
632,Batticaloa,LK,2020-09-13 20:37:19,7.71,81.69,80.19,70,97,7.76,overcast clouds
633,Olinda,BR,2020-09-13 20:37:19,-8.01,-34.86,80.6,65,20,8.05,few clouds
634,Kota Bahru,MY,2020-09-13 20:37:19,6.13,102.24,77.0,94,20,4.45,heavy intensity rain
635,Gualaquiza,EC,2020-09-13 20:37:19,-3.4,-78.55,72.66,75,12,2.86,moderate rain
636,Aripuana,BR,2020-09-13 20:37:19,-9.17,-60.63,99.99,21,46,1.88,scattered clouds
637,Asyut,EG,2020-09-13 20:37:19,27.18,31.18,86.0,37,0,11.41,clear sky
638,Kumta,IN,2020-09-13 20:37:20,14.42,74.4,76.24,86,100,3.2,moderate rain
639,Turayf,SA,2020-09-13 20:37:20,31.67,38.66,86.0,27,0,10.29,clear sky
640,Praia,CV,2020-09-13 20:37:20,14.92,-23.51,79.14,82,50,9.08,light rain
641,Vuktyl,RU,2020-09-13 20:33:09,63.86,57.31,49.19,91,100,15.17,light rain
642,Sol-Iletsk,RU,2020-09-13 20:37:20,51.16,54.99,51.98,61,0,3.27,clear sky
643,Moron,AR,2020-09-13 20:37:20,-34.65,-58.62,69.8,52,0,11.41,clear sky
644,College,US,2020-09-13 20:37:20,64.86,-147.8,50.0,61,20,3.36,few clouds
645,Labrea,BR,2020-09-13 20:37:21,-7.26,-64.8,98.1,30,69,1.88,broken clouds
646,Vukovar,HR,2020-09-13 20:37:21,45.34,19.0,73.4,60,0,6.93,clear sky
647,Anstruther,GB,2020-09-13 20:37:21,56.22,-2.7,62.6,82,20,17.22,few clouds
648,Hualmay,PE,2020-09-13 20:37:22,-11.1,-77.61,64.94,72,25,11.1,scattered clouds
649,Tucuman,AR,2020-09-13 20:37:22,-26.82,-65.22,82.4,37,0,6.93,smoke
650,Irtyshskiy,RU,2020-09-13 20:37:22,58.33,68.13,43.9,95,95,1.97,overcast clouds
651,Abu Samrah,SY,2020-09-13 20:37:22,35.3,37.18,69.42,69,0,6.24,clear sky
652,Yulara,AU,2020-09-13 20:37:23,-25.24,130.99,62.6,51,0,11.41,clear sky
653,Panorama,GR,2020-09-13 20:37:23,40.59,23.03,80.01,47,20,4.7,few clouds
654,Manta,EC,2020-09-13 20:37:23,-0.95,-80.73,84.2,66,20,6.93,few clouds
655,Kloulklubed,PW,2020-09-13 20:37:23,7.04,134.26,77.0,94,90,13.87,overcast clouds
656,Ola,RU,2020-09-13 20:37:23,59.58,151.28,49.59,61,0,9.89,clear sky
657,Leskovac,RS,2020-09-13 20:37:23,43.0,21.95,69.8,56,1,2.24,clear sky
658,Nelson Bay,AU,2020-09-13 20:37:24,-32.72,152.15,55.99,87,3,9.73,clear sky
659,Marsabit,KE,2020-09-13 20:37:24,2.33,37.99,67.96,64,37,23.11,scattered clouds
660,Lima,PE,2020-09-13 20:33:04,-12.04,-77.03,64.4,72,90,6.93,overcast clouds
661,Tezu,IN,2020-09-13 20:37:24,27.92,96.17,74.35,85,99,3.04,moderate rain
662,Topolobampo,MX,2020-09-13 20:37:24,25.6,-109.05,89.6,55,75,12.75,broken clouds
663,Gravdal,NO,2020-09-13 20:37:25,68.12,13.5,46.4,81,75,9.17,shower rain
664,Perth,AU,2020-09-13 20:34:54,-31.93,115.83,62.01,54,77,13.87,broken clouds
665,Chkalovsk,RU,2020-09-13 20:37:25,56.76,43.24,55.4,93,90,4.47,light intensity shower rain
666,Nemuro,JP,2020-09-13 20:37:25,43.32,145.57,57.43,67,100,9.95,overcast clouds
667,Liepaja,LV,2020-09-13 20:37:25,56.54,21.04,62.6,82,100,21.92,overcast clouds
668,Ocosingo,MX,2020-09-13 20:37:26,17.07,-92.25,87.8,70,75,2.64,broken clouds
669,Rincon,US,2020-09-13 20:37:27,32.3,-81.24,87.8,62,75,14.99,broken clouds
670,Chapais,CA,2020-09-13 20:37:27,49.78,-74.85,59.0,100,90,13.87,mist
671,Port Augusta,AU,2020-09-13 20:37:27,-32.5,137.77,53.6,87,90,9.17,overcast clouds
672,Muros,ES,2020-09-13 20:37:27,42.78,-9.06,71.01,66,100,7.92,overcast clouds
673,Flinders,AU,2020-09-13 20:37:28,-34.58,150.86,53.01,81,0,1.01,clear sky
674,Banjarmasin,ID,2020-09-13 20:37:28,-3.32,114.59,73.4,100,100,1.12,mist
675,Ahipara,NZ,2020-09-13 20:37:28,-35.17,173.17,55.15,65,95,8.1,overcast clouds
676,Ust-Tsilma,RU,2020-09-13 20:37:28,65.44,52.15,50.36,92,100,9.66,light rain
677,Porto Novo,BJ,2020-09-13 20:37:28,6.5,2.6,78.8,78,20,11.41,few clouds
678,Laguna De Perlas,NI,2020-09-13 20:37:28,12.34,-83.67,80.6,83,75,9.17,light intensity drizzle
679,Malinyi,TZ,2020-09-13 20:37:29,-8.93,36.13,76.35,47,4,2.66,clear sky
680,Karratha,AU,2020-09-13 20:37:29,-20.74,116.85,76.82,31,23,10.36,few clouds
681,Homer,US,2020-09-13 20:32:50,59.64,-151.55,55.0,62,1,5.82,clear sky
682,Adeje,ES,2020-09-13 20:37:29,28.12,-16.73,75.99,78,75,3.36,broken clouds
683,Severnyy,RU,2020-09-13 20:37:29,50.68,36.55,62.6,33,94,8.95,overcast clouds
684,Kelowna,CA,2020-09-13 20:35:04,49.88,-119.49,72.0,43,75,3.36,haze
685,El Rosario,MX,2020-09-13 20:37:29,24.26,-107.18,91.4,55,75,4.7,broken clouds
686,Ulaanbaatar,MN,2020-09-13 20:33:27,47.91,106.88,37.4,69,0,5.41,clear sky
687,Quang Ngai,VN,2020-09-13 20:37:29,15.12,108.8,75.99,89,100,3.62,overcast clouds
688,Wanning,CN,2020-09-13 20:37:30,18.8,110.4,79.45,81,83,2.59,broken clouds
689,Sao Pedro,BR,2020-09-13 20:37:30,-22.55,-47.91,83.37,30,0,3.38,clear sky
690,Tynda,RU,2020-09-13 20:37:30,55.17,124.72,49.42,91,99,1.7,overcast clouds
691,Puri,IN,2020-09-13 20:37:30,19.8,85.85,82.4,94,20,2.24,haze
